,folds:,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
58,Herring,0.703125,0.671875,0.59375,0.59375,0.609375,0.609375,0.671875,0.578125,0.59375,0.640625,0.671875,0.6875,0.53125,0.609375,0.5625,0.625,0.609375,0.65625,0.5625,0.59375,0.609375,0.5625,0.640625,0.546875,0.609375,0.65625,0.640625,0.5625,0.640625,0.625
59,HouseTwenty,0.9915966386554622,0.9831932773109244,0.9747899159663864,0.9915966386554622,0.9915966386554622,0.9831932773109244,0.9831932773109244,0.9831932773109244,0.9663865546218487,0.9243697478991596,0.9831932773109244,0.9663865546218487,0.9915966386554622,0.9747899159663864,0.9831932773109244,0.9831932773109244,0.957983193277311,0.9831932773109244,0.9831932773109244,0.9411764705882352,0.957983193277311,0.9663865546218487,0.9915966386554622,0.9747899159663864,0.9747899159663864,0.9915966386554622,0.9663865546218487,0.9915966386554622,0.9831932773109244,0.9495798319327732
60,InlineSkate,0.4745454545454545,0.4963636363636363,0.4872727272727272,0.4727272727272727,0.509090909090909,0.4909090909090909,0.4927272727272727,0.4890909090909091,0.5036363636363637,0.4836363636363636,0.4963636363636363,0.4854545454545454,0.4418181818181818,0.4581818181818182,0.4545454545454545,0.4545454545454545,0.4363636363636363,0.4836363636363636,0.4763636363636364,0.4854545454545454,0.4872727272727272,0.4272727272727272,0.4672727272727273,0.5054545454545455,0.4963636363636363,0.5109090909090909,0.4690909090909091,0.5054545454545455,0.4945454545454545,0.5454545454545454
61,InsectEPGRegularTrain,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
62,InsectEPGSmallTrain,1.0,0.9959839357429718,1.0,0.9799196787148594,1.0,1.0,1.0,0.9959839357429718,0.9518072289156626,1.0,0.9718875502008032,1.0,1.0,0.9959839357429718,1.0,1.0,1.0,0.9959839357429718,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
63,InsectWingbeatSound,0.6747474747474748,0.6919191919191919,0.658080808080808,0.6888888888888889,0.6878787878787879,0.6782828282828283,0.6631313131313131,0.6606060606060606,0.6898989898989899,0.6803030303030303,0.6646464646464646,0.6601010101010101,0.6782828282828283,0.694949494949495,0.6762626262626262,0.658080808080808,0.6505050505050505,0.6651515151515152,0.6646464646464646,0.6717171717171717,0.6611111111111111,0.6651515151515152,0.6505050505050505,0.6752525252525252,0.6858585858585858,0.6752525252525252,0.6696969696969697,0.6838383838383838,0.6636363636363637,0.6616161616161617
64,ItalyPowerDemand,0.9718172983479106,0.9504373177842566,0.9630709426627794,0.967930029154519,0.9650145772594751,0.9727891156462584,0.9640427599611272,0.9718172983479106,0.9416909620991254,0.966958211856171,0.966958211856171,0.9659863945578232,0.9689018464528668,0.9659863945578232,0.9611273080660836,0.966958211856171,0.9552964042759962,0.9650145772594751,0.967930029154519,0.9650145772594751,0.9650145772594751,0.966958211856171,0.9611273080660836,0.9659863945578232,0.966958211856171,0.967930029154519,0.9708454810495628,0.9611273080660836,0.9650145772594751,0.9689018464528668
65,LargeKitchenAppliances,0.8746666666666667,0.944,0.9493333333333334,0.928,0.9413333333333334,0.928,0.952,0.9546666666666668,0.9413333333333334,0.9333333333333332,0.9413333333333334,0.944,0.9413333333333334,0.9466666666666668,0.96,0.944,0.96,0.936,0.944,0.9333333333333332,0.9546666666666668,0.9413333333333334,0.9466666666666668,0.9466666666666668,0.9573333333333334,0.9306666666666666,0.936,0.944,0.936,0.9253333333333332
66,Lightning2,0.6885245901639344,0.8032786885245902,0.7377049180327869,0.8032786885245902,0.6885245901639344,0.7868852459016393,0.7213114754098361,0.7704918032786885,0.7377049180327869,0.7213114754098361,0.7540983606557377,0.7868852459016393,0.7868852459016393,0.8032786885245902,0.7540983606557377,0.7704918032786885,0.7540983606557377,0.7540983606557377,0.7868852459016393,0.6557377049180327,0.7868852459016393,0.7049180327868853,0.6885245901639344,0.7377049180327869,0.819672131147541,0.8032786885245902,0.7540983606557377,0.8032786885245902,0.6557377049180327,0.7377049180327869
67,Lightning7,0.821917808219178,0.8082191780821918,0.684931506849315,0.7123287671232876,0.7945205479452054,0.821917808219178,0.821917808219178,0.7808219178082192,0.7945205479452054,0.7671232876712328,0.7534246575342466,0.8082191780821918,0.821917808219178,0.7397260273972602,0.7808219178082192,0.7534246575342466,0.821917808219178,0.8082191780821918,0.821917808219178,0.7808219178082192,0.7808219178082192,0.7534246575342466,0.863013698630137,0.821917808219178,0.821917808219178,0.7808219178082192,0.7945205479452054,0.8082191780821918,0.8082191780821918,0.8493150684931506
68,Mallat,0.9275053304904052,0.9539445628997868,0.9607675906183368,0.9266524520255864,0.9569296375266524,0.957356076759062,0.964179104477612,0.9731343283582088,0.969722814498934,0.9594882729211088,0.9667377398720682,0.935181236673774,0.959914712153518,0.9501066098081024,0.9484008528784648,0.940724946695096,0.9257995735607676,0.9526652452025588,0.9339019189765458,0.9739872068230278,0.9667377398720682,0.9731343283582088,0.9556503198294244,0.964179104477612,0.9364605543710022,0.9304904051172708,0.9658848614072496,0.9287846481876332,0.959914712153518,0.96545842217484
69,Meat,0.9333333333333332,0.9833333333333332,0.9833333333333332,0.9666666666666668,0.9833333333333332,1.0,1.0,0.9833333333333332,0.9833333333333332,1.0,0.9833333333333332,0.9833333333333332,1.0,0.9833333333333332,0.9666666666666668,0.9833333333333332,1.0,1.0,0.9833333333333332,1.0,1.0,1.0,0.9833333333333332,0.95,1.0,0.9833333333333332,0.9833333333333332,1.0,0.9666666666666668,1.0
70,MedicalImages,0.8065789473684211,0.7947368421052632,0.8157894736842105,0.8210526315789474,0.8105263157894737,0.8276315789473684,0.8078947368421052,0.8184210526315789,0.8013157894736842,0.8197368421052632,0.825,0.8197368421052632,0.7855263157894737,0.8197368421052632,0.8342105263157895,0.7868421052631579,0.7881578947368421,0.8197368421052632,0.7947368421052632,0.8263157894736842,0.8078947368421052,0.7960526315789473,0.8157894736842105,0.8144736842105263,0.8013157894736842,0.8302631578947368,0.8276315789473684,0.8131578947368421,0.8039473684210526,0.8197368421052632
71,MelbournePedestrian,0.966379663796638,0.968019680196802,0.968019680196802,0.965559655596556,0.967609676096761,0.965969659696597,0.967609676096761,0.96719967199672,0.963509635096351,0.968019680196802,0.964739647396474,0.963919639196392,0.966789667896679,0.966789667896679,0.965149651496515,0.966789667896679,0.966789667896679,0.968429684296843,0.965559655596556,0.9692496924969248,0.966789667896679,0.965969659696597,0.966789667896679,0.966789667896679,0.966789667896679,0.965969659696597,0.965559655596556,0.968839688396884,0.964739647396474,0.96309963099631
72,MiddlePhalanxOutlineAgeGroup,0.6233766233766234,0.7337662337662337,0.8051948051948052,0.7012987012987013,0.6883116883116883,0.7532467532467533,0.7337662337662337,0.7402597402597403,0.7142857142857143,0.6363636363636364,0.7142857142857143,0.7467532467532467,0.7662337662337663,0.7142857142857143,0.7597402597402597,0.7142857142857143,0.7272727272727273,0.7077922077922078,0.7272727272727273,0.7467532467532467,0.7077922077922078,0.6948051948051948,0.7337662337662337,0.7142857142857143,0.6688311688311688,0.7532467532467533,0.6623376623376623,0.7467532467532467,0.7532467532467533,0.7467532467532467
73,MiddlePhalanxOutlineCorrect,0.8487972508591065,0.852233676975945,0.8625429553264605,0.8625429553264605,0.8694158075601375,0.8556701030927835,0.8487972508591065,0.8213058419243986,0.8556701030927835,0.845360824742268,0.8384879725085911,0.8556701030927835,0.8384879725085911,0.845360824742268,0.865979381443299,0.8316151202749141,0.8694158075601375,0.8487972508591065,0.8316151202749141,0.8591065292096219,0.852233676975945,0.865979381443299,0.8556701030927835,0.8625429553264605,0.8487972508591065,0.8487972508591065,0.8487972508591065,0.852233676975945,0.8419243986254296,0.845360824742268
74,MiddlePhalanxTW,0.5454545454545454,0.6103896103896104,0.5909090909090909,0.6493506493506493,0.5714285714285714,0.6493506493506493,0.5909090909090909,0.5844155844155844,0.5584415584415584,0.5974025974025974,0.5714285714285714,0.5714285714285714,0.6298701298701299,0.551948051948052,0.6233766233766234,0.551948051948052,0.5714285714285714,0.5844155844155844,0.5194805194805194,0.6038961038961039,0.577922077922078,0.6168831168831169,0.5714285714285714,0.5844155844155844,0.5974025974025974,0.6038961038961039,0.6038961038961039,0.6103896103896104,0.6363636363636364,0.5909090909090909
75,MixedShapesRegularTrain,0.9797938144329896,0.9785567010309278,0.9802061855670104,0.9748453608247424,0.9764948453608248,0.9752577319587628,0.9764948453608248,0.9769072164948454,0.9802061855670104,0.9723711340206186,0.9789690721649484,0.9715463917525772,0.983917525773196,0.9789690721649484,0.9781443298969072,0.9818556701030928,0.9806185567010308,0.9822680412371134,0.9760824742268042,0.9769072164948454,0.9769072164948454,0.9818556701030928,0.9752577319587628,0.979381443298969,0.9740206185567012,0.979381443298969,0.9818556701030928,0.983917525773196,0.983917525773196,0.9810309278350516
76,MixedShapesSmallTrain,0.9637113402061857,0.9517525773195876,0.9468041237113402,0.9661855670103092,0.9538144329896908,0.9645360824742268,0.9608247422680412,0.9595876288659794,0.9567010309278352,0.9484536082474226,0.9476288659793816,0.9575257731958764,0.9542268041237112,0.9430927835051548,0.9410309278350516,0.9171134020618557,0.9501030927835052,0.9463917525773196,0.937319587628866,0.9649484536082474,0.9538144329896908,0.96,0.9571134020618556,0.9463917525773196,0.951340206185567,0.9542268041237112,0.963298969072165,0.9389690721649484,0.9604123711340208,0.9558762886597938
77,MoteStrain,0.9440894568690096,0.9121405750798722,0.8921725239616614,0.8482428115015974,0.9177316293929711,0.84185303514377,0.8921725239616614,0.915335463258786,0.9041533546325878,0.9321086261980832,0.8985623003194888,0.9009584664536742,0.8562300319488818,0.9065495207667732,0.926517571884984,0.9257188498402557,0.8753993610223643,0.8730031948881789,0.8690095846645367,0.9113418530351438,0.8626198083067093,0.8690095846645367,0.9329073482428116,0.9073482428115016,0.922523961661342,0.9233226837060704,0.957667731629393,0.9089456869009584,0.9057507987220448,0.9424920127795527
78,NonInvasiveFetalECGThorax1,0.956234096692112,0.9592875318066156,0.9582697201017812,0.961323155216285,0.9592875318066156,0.9618320610687024,0.9608142493638676,0.9608142493638676,0.9582697201017812,0.9608142493638676,0.9603053435114504,0.9582697201017812,0.956234096692112,0.9592875318066156,0.9572519083969464,0.9618320610687024,0.961323155216285,0.9592875318066156,0.9567430025445292,0.9587786259541984,0.9597964376590332,0.961323155216285,0.9603053435114504,0.9603053435114504,0.9608142493638676,0.9567430025445292,0.9587786259541984,0.9582697201017812,0.9592875318066156,0.9572519083969464
79,NonInvasiveFetalECGThorax2,0.9674300254452928,0.9669211195928752,0.966412213740458,0.9699745547073793,0.9694656488549618,0.964885496183206,0.9669211195928752,0.9669211195928752,0.9659033078880408,0.9709923664122138,0.9689567430025444,0.9659033078880408,0.9638676844783716,0.96793893129771,0.9659033078880408,0.9674300254452928,0.96793893129771,0.9653944020356234,0.9684478371501272,0.9684478371501272,0.9659033078880408,0.96793893129771,0.9659033078880408,0.9659033078880408,0.9689567430025444,0.9684478371501272,0.966412213740458,0.96793893129771,0.9659033078880408,0.9694656488549618
80,OSULeaf,0.962809917355372,0.9793388429752066,0.9669421487603306,0.962809917355372,0.9545454545454546,0.9669421487603306,0.9586776859504132,0.9545454545454546,0.9545454545454546,0.9421487603305784,0.9669421487603306,0.9669421487603306,0.9586776859504132,0.9545454545454546,0.975206611570248,0.9545454545454546,0.9586776859504132,0.950413223140496,0.9545454545454546,0.9586776859504132,0.9793388429752066,0.962809917355372,0.9669421487603306,0.9710743801652892,0.962809917355372,0.9669421487603306,0.9669421487603306,0.962809917355372,0.9545454545454546,0.9338842975206612
81,OliveOil,0.9666666666666668,0.9333333333333332,0.8666666666666667,0.9666666666666668,0.9,0.9666666666666668,0.9333333333333332,0.8666666666666667,0.9666666666666668,0.8666666666666667,0.8666666666666667,0.9666666666666668,0.9,0.9333333333333332,0.9666666666666668,0.8666666666666667,0.9666666666666668,0.8666666666666667,0.9,0.9666666666666668,0.9,0.8666666666666667,0.8333333333333334,0.9333333333333332,0.9333333333333332,0.9,0.9,0.8333333333333334,0.8666666666666667,1.0
82,PLAID,0.9422718808193667,0.9497206703910616,0.9422718808193667,0.9515828677839852,0.936685288640596,0.9422718808193667,0.9422718808193667,0.9404096834264432,0.9385474860335196,0.9404096834264432,0.9441340782122905,0.9385474860335196,0.9422718808193667,0.9404096834264432,0.9441340782122905,0.9404096834264432,0.947858472998138,0.9422718808193667,0.9404096834264432,0.9385474860335196,0.9441340782122905,0.9404096834264432,0.9422718808193667,0.9441340782122905,0.9404096834264432,0.9348230912476724,0.9385474860335196,0.9459962756052142,0.9441340782122905,0.9497206703910616
83,PhalangesOutlinesCorrect,0.8461538461538461,0.8601398601398601,0.8578088578088578,0.8717948717948718,0.8344988344988346,0.865967365967366,0.8589743589743589,0.8543123543123543,0.8566433566433567,0.8741258741258742,0.8566433566433567,0.8368298368298368,0.8787878787878788,0.8624708624708625,0.8613053613053613,0.8566433566433567,0.8601398601398601,0.8601398601398601,0.8519813519813519,0.8578088578088578,0.8554778554778555,0.8531468531468531,0.8496503496503497,0.8589743589743589,0.8508158508158508,0.8671328671328671,0.8519813519813519,0.8543123543123543,0.8578088578088578,0.8531468531468531
84,Phoneme,0.3597046413502109,0.3190928270042194,0.3597046413502109,0.3417721518987341,0.330168776371308,0.3597046413502109,0.3612869198312236,0.3686708860759494,0.3296413502109704,0.3618143459915612,0.3138185654008439,0.3575949367088608,0.3227848101265823,0.3591772151898734,0.3428270042194092,0.3401898734177215,0.3813291139240506,0.3375527426160337,0.3602320675105485,0.3359704641350211,0.3560126582278481,0.3391350210970464,0.3422995780590717,0.3438818565400844,0.3660337552742616,0.3386075949367088,0.3507383966244726,0.3924050632911392,0.3343881856540084,0.3792194092827004
85,PickupGestureWiimoteZ,0.78,0.8,0.82,0.88,0.82,0.84,0.8,0.82,0.82,0.84,0.82,0.84,0.84,0.8,0.8,0.84,0.8,0.82,0.84,0.8,0.82,0.82,0.82,0.82,0.8,0.82,0.8,0.8,0.82,0.8
86,PigAirwayPressure,0.6394230769230769,0.6394230769230769,0.6298076923076923,0.75,0.6009615384615384,0.6826923076923077,0.6586538461538461,0.6538461538461539,0.6442307692307693,0.7019230769230769,0.6394230769230769,0.7067307692307693,0.6634615384615384,0.6538461538461539,0.6442307692307693,0.6394230769230769,0.6682692307692307,0.6201923076923077,0.7115384615384616,0.6538461538461539,0.7019230769230769,0.6971153846153846,0.6442307692307693,0.6538461538461539,0.5961538461538461,0.5961538461538461,0.6778846153846154,0.6586538461538461,0.6298076923076923,0.6346153846153846
87,PigArtPressure,0.9519230769230768,0.9230769230769232,0.9326923076923076,0.9230769230769232,0.908653846153846,0.9423076923076924,0.903846153846154,0.9423076923076924,0.9326923076923076,0.9471153846153846,0.9375,0.8798076923076923,0.9423076923076924,0.9278846153846154,0.9182692307692308,0.9230769230769232,0.9182692307692308,0.9182692307692308,0.8990384615384616,0.9278846153846154,0.9134615384615384,0.9182692307692308,0.9375,0.908653846153846,0.9423076923076924,0.9182692307692308,0.9230769230769232,0.903846153846154,0.9567307692307692,0.8990384615384616
88,PigCVP,0.875,0.8269230769230769,0.8269230769230769,0.8557692307692307,0.8269230769230769,0.8509615384615384,0.8317307692307693,0.8557692307692307,0.8557692307692307,0.8509615384615384,0.8365384615384616,0.8173076923076923,0.8701923076923077,0.8317307692307693,0.8461538461538461,0.7836538461538461,0.8125,0.7932692307692307,0.7980769230769231,0.7788461538461539,0.8221153846153846,0.8605769230769231,0.8365384615384616,0.8317307692307693,0.8173076923076923,0.7932692307692307,0.8076923076923077,0.8076923076923077,0.8317307692307693,0.8701923076923077
89,Plane,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
90,PowerCons,0.9833333333333332,0.9833333333333332,0.9666666666666668,0.9722222222222222,0.9666666666666668,0.9833333333333332,0.9833333333333332,0.9777777777777776,0.9944444444444444,0.9666666666666668,0.9555555555555556,0.9777777777777776,0.9666666666666668,0.9666666666666668,0.9777777777777776,0.9777777777777776,1.0,0.9666666666666668,0.9777777777777776,0.9944444444444444,0.9833333333333332,0.9666666666666668,0.9833333333333332,0.9833333333333332,0.9944444444444444,0.9833333333333332,0.9777777777777776,0.9555555555555556,0.9777777777777776,0.9611111111111112
91,ProximalPhalanxOutlineAgeGroup,0.8585365853658536,0.8536585365853658,0.8195121951219512,0.8585365853658536,0.848780487804878,0.8585365853658536,0.8829268292682927,0.824390243902439,0.8341463414634146,0.8341463414634146,0.8829268292682927,0.8731707317073171,0.8536585365853658,0.8390243902439024,0.8585365853658536,0.848780487804878,0.8634146341463415,0.8292682926829268,0.8634146341463415,0.8780487804878049,0.8634146341463415,0.8585365853658536,0.8682926829268293,0.8390243902439024,0.8682926829268293,0.8634146341463415,0.8048780487804879,0.8634146341463415,0.8390243902439024,0.8731707317073171
92,ProximalPhalanxOutlineCorrect,0.9209621993127148,0.9037800687285223,0.9209621993127148,0.9037800687285223,0.9072164948453608,0.9037800687285223,0.865979381443299,0.9175257731958762,0.9175257731958762,0.9072164948453608,0.9209621993127148,0.9347079037800688,0.9072164948453608,0.9003436426116839,0.8934707903780069,0.9072164948453608,0.9072164948453608,0.9140893470790378,0.9140893470790378,0.9106529209621992,0.9106529209621992,0.9072164948453608,0.9106529209621992,0.8865979381443299,0.9175257731958762,0.8934707903780069,0.9175257731958762,0.9037800687285223,0.9037800687285223,0.8865979381443299
93,ProximalPhalanxTW,0.8097560975609757,0.8341463414634146,0.8097560975609757,0.8341463414634146,0.7804878048780488,0.8,0.7853658536585366,0.824390243902439,0.8,0.8,0.8,0.7951219512195122,0.824390243902439,0.8195121951219512,0.8146341463414634,0.8048780487804879,0.7951219512195122,0.7951219512195122,0.8195121951219512,0.8,0.8195121951219512,0.8,0.7902439024390244,0.7853658536585366,0.7658536585365854,0.7853658536585366,0.8048780487804879,0.8048780487804879,0.8048780487804879,0.8146341463414634
94,RefrigerationDevices,0.52,0.7493333333333333,0.736,0.7413333333333333,0.6933333333333334,0.72,0.76,0.7573333333333333,0.7253333333333334,0.7466666666666667,0.744,0.7306666666666667,0.7173333333333334,0.752,0.7146666666666667,0.7706666666666667,0.7573333333333333,0.736,0.7386666666666667,0.7253333333333334,0.736,0.7386666666666667,0.752,0.728,0.7706666666666667,0.7573333333333333,0.7493333333333333,0.7626666666666667,0.704,0.7706666666666667
95,Rock,0.86,0.86,0.84,0.82,0.86,0.92,0.86,0.88,0.82,0.78,0.84,0.82,0.9,0.8,0.86,0.88,0.9,0.86,0.88,0.88,0.82,0.86,0.92,0.9,0.86,0.94,0.88,0.88,0.82,0.84
96,ScreenType,0.568,0.688,0.6506666666666666,0.688,0.6506666666666666,0.6506666666666666,0.648,0.632,0.6586666666666666,0.6906666666666667,0.6613333333333333,0.656,0.6373333333333333,0.6373333333333333,0.6586666666666666,0.664,0.6373333333333333,0.6586666666666666,0.6613333333333333,0.6773333333333333,0.6346666666666667,0.6693333333333333,0.624,0.6613333333333333,0.6693333333333333,0.6746666666666666,0.6666666666666666,0.6693333333333333,0.6586666666666666,0.6746666666666666
97,SemgHandGenderCh2,0.9516666666666668,0.9466666666666668,0.9366666666666666,0.9633333333333334,0.95,0.9466666666666668,0.9466666666666668,0.96,0.97,0.965,0.955,0.95,0.9516666666666668,0.9483333333333334,0.945,0.9516666666666668,0.9583333333333334,0.955,0.94,0.9483333333333334,0.945,0.9433333333333334,0.95,0.9483333333333334,0.9466666666666668,0.9616666666666668,0.945,0.93,0.94,0.9566666666666668
98,SemgHandMovementCh2,0.7711111111111111,0.8088888888888889,0.8111111111111111,0.8133333333333334,0.7977777777777778,0.7755555555555556,0.7844444444444445,0.8222222222222222,0.8177777777777778,0.7822222222222223,0.8,0.8133333333333334,0.8311111111111111,0.7733333333333333,0.76,0.8177777777777778,0.8155555555555556,0.7844444444444445,0.7644444444444445,0.7911111111111111,0.7777777777777778,0.8111111111111111,0.8022222222222222,0.8044444444444444,0.8311111111111111,0.7977777777777778,0.7577777777777778,0.78,0.8088888888888889,0.7888888888888889
99,SemgHandSubjectCh2,0.92,0.9355555555555556,0.9288888888888888,0.9333333333333332,0.9088888888888887,0.9422222222222222,0.92,0.9511111111111112,0.9533333333333334,0.9511111111111112,0.9466666666666668,0.9377777777777778,0.92,0.8888888888888888,0.9155555555555556,0.9244444444444444,0.9111111111111112,0.9244444444444444,0.9266666666666666,0.9311111111111112,0.9266666666666666,0.9088888888888887,0.9511111111111112,0.9444444444444444,0.9288888888888888,0.9266666666666666,0.9311111111111112,0.9088888888888887,0.9133333333333332,0.9066666666666666
100,ShakeGestureWiimoteZ,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
101,ShapeletSim,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
102,ShapesAll,0.925,0.9316666666666666,0.9483333333333334,0.96,0.9533333333333334,0.9583333333333334,0.93,0.955,0.95,0.9216666666666666,0.9383333333333334,0.94,0.9583333333333334,0.9516666666666668,0.9433333333333334,0.9516666666666668,0.94,0.9333333333333332,0.9533333333333334,0.945,0.9516666666666668,0.9516666666666668,0.95,0.9416666666666668,0.9483333333333334,0.955,0.935,0.9516666666666668,0.925,0.9466666666666668
103,SmallKitchenAppliances,0.8293333333333334,0.8053333333333333,0.8266666666666667,0.84,0.8053333333333333,0.8346666666666667,0.8453333333333334,0.8213333333333334,0.8293333333333334,0.848,0.8373333333333334,0.8533333333333334,0.816,0.824,0.816,0.8213333333333334,0.824,0.8106666666666666,0.8186666666666667,0.808,0.808,0.8293333333333334,0.8266666666666667,0.8453333333333334,0.8533333333333334,0.84,0.832,0.856,0.824,0.8346666666666667
104,SmoothSubspace,0.9733333333333334,0.98,0.98,0.98,0.9933333333333332,0.9666666666666668,0.9733333333333334,0.9666666666666668,0.9866666666666668,0.96,0.9933333333333332,0.9933333333333332,0.9733333333333334,0.9933333333333332,0.96,0.9933333333333332,0.9666666666666668,0.9933333333333332,0.9866666666666668,0.9533333333333334,0.9866666666666668,0.9933333333333332,0.9733333333333334,0.9466666666666668,0.9933333333333332,0.9866666666666668,0.98,0.98,0.9733333333333334,0.9666666666666668
105,SonyAIBORobotSurface1,0.8851913477537438,0.9234608985024958,0.9467554076539102,0.8668885191347754,0.9484193011647256,0.9367720465890182,0.951747088186356,0.9467554076539102,0.9550748752079868,0.9484193011647256,0.9334442595673876,0.9683860232945092,0.930116472545757,0.951747088186356,0.9700499168053244,0.9733777038269552,0.978369384359401,0.9417637271214644,0.951747088186356,0.9201331114808652,0.9484193011647256,0.9850249584026622,0.961730449251248,0.966722129783694,0.9550748752079868,0.956738768718802,0.9534109816971714,0.9833610648918468,0.9767054908485856,0.9201331114808652
106,SonyAIBORobotSurface2,0.9391395592864638,0.9401888772298006,0.9727177334732424,0.9433368310598113,0.9527806925498428,0.9716684155299056,0.9454354669464848,0.9464847848898216,0.9632738719832108,0.9611752360965372,0.9653725078698846,0.9401888772298006,0.950682056663169,0.9527806925498428,0.9328436516264428,0.9580272822665268,0.95697796432319,0.9454354669464848,0.9087093389296956,0.9485834207764952,0.8845750262329486,0.9611752360965372,0.931794333683106,0.9527806925498428,0.9706190975865688,0.9412381951731374,0.9611752360965372,0.9601259181532004,0.9401888772298006,0.9664218258132214
107,StarLightCurves,0.9817872753763964,0.979601748421564,0.9814230208839242,0.981665857212239,0.9813016027197669,0.9800874210781932,0.9813016027197669,0.9826372025254978,0.9822729480330258,0.9827586206896552,0.9810587663914522,0.9815444390480816,0.9828800388538124,0.9811801845556096,0.9828800388538124,0.98069451189898,0.9804516755706654,0.9802088392423508,0.9815444390480816,0.9797231665857212,0.982030111704711,0.981665857212239,0.9821515298688684,0.9813016027197669,0.9810587663914522,0.9810587663914522,0.9815444390480816,0.9802088392423508,0.9819086935405535,0.982030111704711
108,Strawberry,0.972972972972973,0.9756756756756756,0.981081081081081,0.981081081081081,0.9756756756756756,0.981081081081081,0.9837837837837838,0.9567567567567568,0.9891891891891892,0.972972972972973,0.9891891891891892,0.9648648648648648,0.9783783783783784,0.981081081081081,0.972972972972973,0.991891891891892,0.972972972972973,0.981081081081081,0.9756756756756756,0.9864864864864864,0.981081081081081,0.981081081081081,0.9864864864864864,0.991891891891892,0.9837837837837838,0.9675675675675676,0.9837837837837838,0.9756756756756756,0.981081081081081,0.9783783783783784
109,SwedishLeaf,0.9776,0.9616,0.9792,0.9744,0.9744,0.9696,0.9744,0.968,0.9712,0.9632,0.9712,0.984,0.9744,0.976,0.976,0.9744,0.9728,0.9632,0.9648,0.9696,0.9744,0.9696,0.9792,0.9648,0.9792,0.9776,0.9696,0.9664,0.9776,0.9808
110,Symbols,0.9819095477386934,0.9809045226130654,0.9829145728643216,0.9618090452261306,0.9698492462311558,0.964824120603015,0.9547738693467336,0.9738693467336684,0.9658291457286432,0.9587939698492464,0.9778894472361808,0.978894472361809,0.9758793969849248,0.9608040201005024,0.957788944723618,0.9658291457286432,0.9778894472361808,0.978894472361809,0.9819095477386934,0.9738693467336684,0.9698492462311558,0.9758793969849248,0.9658291457286432,0.9698492462311558,0.9748743718592964,0.9748743718592964,0.970854271356784,0.9758793969849248,0.9819095477386934,0.984924623115578
111,SyntheticControl,0.9966666666666668,0.9933333333333332,0.9966666666666668,0.9966666666666668,0.9933333333333332,1.0,0.99,0.9933333333333332,0.9966666666666668,0.9933333333333332,0.9966666666666668,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.9966666666666668,0.9933333333333332,0.9933333333333332,1.0,0.9966666666666668,0.9966666666666668,0.9966666666666668,0.9966666666666668,0.9966666666666668,0.9966666666666668,0.99,0.9966666666666668,0.9933333333333332,0.99,0.99
112,ToeSegmentation1,0.9517543859649122,0.9078947368421052,0.9078947368421052,0.9473684210526316,0.9473684210526316,0.9166666666666666,0.9385964912280702,0.9385964912280702,0.9473684210526316,0.9166666666666666,0.9473684210526316,0.9210526315789472,0.9429824561403508,0.912280701754386,0.9210526315789472,0.9517543859649122,0.9166666666666666,0.925438596491228,0.8947368421052632,0.9298245614035088,0.8991228070175439,0.9078947368421052,0.9298245614035088,0.9078947368421052,0.912280701754386,0.9429824561403508,0.9517543859649122,0.9385964912280702,0.9385964912280702,0.912280701754386
113,ToeSegmentation2,0.9153846153846154,0.9692307692307692,0.946153846153846,0.9230769230769232,0.9615384615384616,0.9076923076923076,0.9615384615384616,0.8846153846153846,0.9230769230769232,0.9692307692307692,0.9153846153846154,0.9076923076923076,0.8923076923076924,0.9692307692307692,0.946153846153846,0.9615384615384616,0.9230769230769232,0.946153846153846,0.9307692307692308,0.946153846153846,0.9769230769230768,0.9153846153846154,0.9230769230769232,0.9153846153846154,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.946153846153846,0.9384615384615383,0.9
114,Trace,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
